title,genre,rating,revenue,release_date
Yoga Hosers,or,4.7,0,2016-07-08 00:00:00
Yoga Hosers,ller,4.7,0,2016-07-08 00:00:00
Navy Seals vs. Zombies,or,3.5,0,2015-10-08 00:00:00
Navy Seals vs. Zombies,on,3.5,0,2015-10-08 00:00:00
I Served the King of England,dy,7.0,0,2006-12-19 00:00:00
I Served the King of England,a,7.0,0,2006-12-19 00:00:00
Soul Kitchen,a,7.1,17872796,2009-09-09 00:00:00
Soul Kitchen,dy,7.1,17872796,2009-09-09 00:00:00
Sling Blade,a,7.4,24475416,1996-08-30 00:00:00
The Awakening,or,6.3,209696,2011-08-17 00:00:00
The Awakening,ller,6.3,209696,2011-08-17 00:00:00
Hostel,or,5.7,80578934,2005-01-06 00:00:00
A Cock and Bull Story,dy,6.2,0,2005-07-17 00:00:00
A Cock and Bull Story,a,6.2,0,2005-07-17 00:00:00
Take Shelter,ller,7.1,3099314,2011-11-25 00:00:00
Take Shelter,a,7.1,3099314,2011-11-25 00:00:00
Lady in White,or,6.3,0,1988-04-22 00:00:00
Lady in White,ller,6.3,0,1988-04-22 00:00:00
Driving Lessons,a,6.3,0,2006-04-30 00:00:00
Driving Lessons,dy,6.3,0,2006-04-30 00:00:00
Let's Kill Ward's Wife,dy,5.5,0,2014-12-23 00:00:00
The Texas Chainsaw Massacre 2,or,5.9,8025872,1986-08-22 00:00:00
Pat Garrett & Billy the Kid,ern,7.2,11000000,1973-05-23 00:00:00
Only God Forgives,a,5.6,10337387,2013-05-30 00:00:00
Only God Forgives,ller,5.6,10337387,2013-05-30 00:00:00
Only God Forgives,e,5.6,10337387,2013-05-30 00:00:00
Camping Sauvage,a,4.8,0,2005-10-13 00:00:00
Camping Sauvage,nce,4.8,0,2005-10-13 00:00:00
Without Men,dy,4.6,0,2011-06-29 00:00:00
Without Men,nce,4.6,0,2011-06-29 00:00:00
Dear Frankie,a,7.0,0,2004-05-18 00:00:00
Dear Frankie,ly,7.0,0,2004-05-18 00:00:00
All Hat,on,1.0,0,2007-09-11 00:00:00
All Hat,dy,1.0,0,2007-09-11 00:00:00
All Hat,a,1.0,0,2007-09-11 00:00:00
All Hat,ern,1.0,0,2007-09-11 00:00:00
The Names of Love,a,7.3,0,2010-11-24 00:00:00
The Names of Love,dy,7.3,0,2010-11-24 00:00:00
The Names of Love,nce,7.3,0,2010-11-24 00:00:00
Treading Water,a,5.6,0,2013-09-13 00:00:00
Treading Water,dy,5.6,0,2013-09-13 00:00:00
Savage Grace,a,5.7,0,2007-05-18 00:00:00
Out of the Blue,a,5.9,0,2006-10-12 00:00:00
Police Academy,dy,6.5,146198896,1984-03-22 00:00:00
Police Academy,e,6.5,146198896,1984-03-22 00:00:00
The Blue Lagoon,nce,5.8,58853106,1980-07-05 00:00:00
The Blue Lagoon,nture,5.8,58853106,1980-07-05 00:00:00
The Blue Lagoon,a,5.8,58853106,1980-07-05 00:00:00
Four Weddings and a Funeral,dy,6.6,254700832,1994-03-09 00:00:00
Four Weddings and a Funeral,a,6.6,254700832,1994-03-09 00:00:00
Four Weddings and a Funeral,nce,6.6,254700832,1994-03-09 00:00:00
Fast Times at Ridgemont High,dy,7.0,27092880,1982-08-13 00:00:00
Moby Dick,nture,6.9,10400000,1956-06-27 00:00:00
Moby Dick,a,6.9,10400000,1956-06-27 00:00:00
25th Hour,e,7.2,13060843,2002-12-16 00:00:00
25th Hour,a,7.2,13060843,2002-12-16 00:00:00
Bound,e,6.9,7011317,1996-09-13 00:00:00
Bound,a,6.9,7011317,1996-09-13 00:00:00
Bound,nce,6.9,7011317,1996-09-13 00:00:00
Bound,ller,6.9,7011317,1996-09-13 00:00:00
Requiem for a Dream,e,7.9,7390108,2000-10-27 00:00:00
Requiem for a Dream,a,7.9,7390108,2000-10-27 00:00:00
State Fair,c,6.2,0,1945-08-29 00:00:00
State Fair,nce,6.2,0,1945-08-29 00:00:00
Tango,a,6.8,0,1998-02-12 00:00:00
Tango,ign,6.8,0,1998-02-12 00:00:00
Tango,nce,6.8,0,1998-02-12 00:00:00
Salvador,a,7.0,0,1986-04-23 00:00:00
Moms' Night Out,dy,5.5,10429707,2014-03-25 00:00:00
Donnie Darko,asy,7.7,1270522,2001-01-18 00:00:00
Donnie Darko,a,7.7,1270522,2001-01-18 00:00:00
Donnie Darko,ery,7.7,1270522,2001-01-18 00:00:00
Saving Private Perez,on,6.1,0,2011-03-18 00:00:00
Saving Private Perez,dy,6.1,0,2011-03-18 00:00:00
Saving Private Perez,ign,6.1,0,2011-03-18 00:00:00
Character,a,7.7,0,1997-04-17 00:00:00
Character,ign,7.7,0,1997-04-17 00:00:00
Character,ory,7.7,0,1997-04-17 00:00:00
Spun,dy,6.6,0,2002-06-01 00:00:00
Spun,e,6.6,0,2002-06-01 00:00:00
Spun,a,6.6,0,2002-06-01 00:00:00
Life During Wartime,dy,6.3,744816,2009-10-10 00:00:00
Life During Wartime,a,6.3,744816,2009-10-10 00:00:00
Sympathy for Lady Vengeance,a,7.4,23803308,2005-07-29 00:00:00
Sympathy for Lady Vengeance,ller,7.4,23803308,2005-07-29 00:00:00
Mozart's Sister,a,6.2,0,2010-06-09 00:00:00
Mean Machine,dy,6.0,0,2001-12-26 00:00:00
Mean Machine,a,6.0,0,2001-12-26 00:00:00
Exiled,on,7.0,0,2006-09-06 00:00:00
Exiled,e,7.0,0,2006-09-06 00:00:00
Exiled,ller,7.0,0,2006-09-06 00:00:00
Blackthorn,nture,6.6,623528,2011-08-31 00:00:00
Blackthorn,on,6.6,623528,2011-08-31 00:00:00
Blackthorn,ern,6.6,623528,2011-08-31 00:00:00
Lilya 4-ever,e,7.7,0,2002-08-23 00:00:00
Lilya 4-ever,a,7.7,0,2002-08-23 00:00:00
After.Life,a,5.4,3606395,2010-04-09 00:00:00
After.Life,or,5.4,3606395,2010-04-09 00:00:00
After.Life,ery,5.4,3606395,2010-04-09 00:00:00
After.Life,ller,5.4,3606395,2010-04-09 00:00:00
Fugly,dy,5.3,0,2014-06-13 00:00:00
Fugly,a,5.3,0,2014-06-13 00:00:00
Fugly,ller,5.3,0,2014-06-13 00:00:00
One Flew Over the Cuckoo's Nest,a,8.2,108981275,1975-11-18 00:00:00
R.L. Stine's Monsterville: The Cabinet of Souls,dy,6.9,0,2015-09-29 00:00:00
R.L. Stine's Monsterville: The Cabinet of Souls,or,6.9,0,2015-09-29 00:00:00
Silent Movie,dy,6.7,0,1976-06-17 00:00:00
Airlift,ller,7.3,32000000,2016-01-22 00:00:00
Airlift,on,7.3,32000000,2016-01-22 00:00:00
Airlift,a,7.3,32000000,2016-01-22 00:00:00
Airlift,ory,7.3,32000000,2016-01-22 00:00:00
Anne of Green Gables,a,8.2,0,1985-12-01 00:00:00
Anne of Green Gables,ly,8.2,0,1985-12-01 00:00:00
Falcon Rising,nture,5.5,0,2014-09-05 00:00:00
Falcon Rising,on,5.5,0,2014-09-05 00:00:00
The Sweeney,on,5.7,6294161,2012-09-11 00:00:00
The Sweeney,a,5.7,6294161,2012-09-11 00:00:00
The Sweeney,e,5.7,6294161,2012-09-11 00:00:00
Sexy Beast,e,7.0,0,2000-09-13 00:00:00
Sexy Beast,a,7.0,0,2000-09-13 00:00:00
Sexy Beast,ller,7.0,0,2000-09-13 00:00:00
Easy Money,a,6.5,0,2010-01-15 00:00:00
Easy Money,ller,6.5,0,2010-01-15 00:00:00
Easy Money,e,6.5,0,2010-01-15 00:00:00
Whale Rider,a,7.1,41400000,2003-01-30 00:00:00
Whale Rider,ly,7.1,41400000,2003-01-30 00:00:00
Paa,a,6.6,0,2009-12-04 00:00:00
Paa,ly,6.6,0,2009-12-04 00:00:00
Paa,ign,6.6,0,2009-12-04 00:00:00
Cargo,ller,5.9,0,2009-09-24 00:00:00
Cargo,ery,5.9,0,2009-09-24 00:00:00
Cargo,nce Fiction,5.9,0,2009-09-24 00:00:00
High School Musical,dy,6.1,0,2006-01-20 00:00:00
High School Musical,a,6.1,0,2006-01-20 00:00:00
High School Musical,ly,6.1,0,2006-01-20 00:00:00
High School Musical,c,6.1,0,2006-01-20 00:00:00
High School Musical,ovie,6.1,0,2006-01-20 00:00:00
Love and Death on Long Island,a,6.9,0,1997-01-01 00:00:00
Love and Death on Long Island,nce,6.9,0,1997-01-01 00:00:00
Love and Death on Long Island,ign,6.9,0,1997-01-01 00:00:00
Night Watch,asy,6.3,32000000,2004-06-27 00:00:00
Night Watch,on,6.3,32000000,2004-06-27 00:00:00
Night Watch,ller,6.3,32000000,2004-06-27 00:00:00
The Crying Game,nce,6.9,62548947,1992-09-02 00:00:00
The Crying Game,e,6.9,62548947,1992-09-02 00:00:00
The Crying Game,a,6.9,62548947,1992-09-02 00:00:00
The Crying Game,ller,6.9,62548947,1992-09-02 00:00:00
Porky's,dy,6.1,125728258,1981-11-13 00:00:00
Survival of the Dead,or,4.6,0,2010-05-06 00:00:00
Survival of the Dead,nce Fiction,4.6,0,2010-05-06 00:00:00
Night of the Living Dead,or,7.5,30000000,1968-10-01 00:00:00
Lost in Translation,a,7.3,119723856,2003-08-31 00:00:00
Annie Hall,dy,7.8,38251425,1977-04-19 00:00:00
Annie Hall,a,7.8,38251425,1977-04-19 00:00:00
Annie Hall,nce,7.8,38251425,1977-04-19 00:00:00
The Greatest Show on Earth,on,6.6,36000000,1952-01-10 00:00:00
The Greatest Show on Earth,a,6.6,36000000,1952-01-10 00:00:00
The Greatest Show on Earth,nce,6.6,36000000,1952-01-10 00:00:00
Monster's Ball,a,6.5,44909486,2001-11-11 00:00:00
Monster's Ball,nce,6.5,44909486,2001-11-11 00:00:00
Maggie,or,5.2,187112,2015-05-08 00:00:00
Leaving Las Vegas,a,7.1,49800000,1995-10-27 00:00:00
Leaving Las Vegas,nce,7.1,49800000,1995-10-27 00:00:00
Hansel and Gretel Get Baked,or,4.8,0,2013-02-19 00:00:00
Hansel and Gretel Get Baked,dy,4.8,0,2013-02-19 00:00:00
The Front Page,nce,6.9,0,1974-12-01 00:00:00
The Front Page,a,6.9,0,1974-12-01 00:00:00
The Front Page,dy,6.9,0,1974-12-01 00:00:00
The Boy Next Door,ller,4.1,52425855,2015-01-23 00:00:00
Trapeze,a,6.4,14400000,1956-05-30 00:00:00
The Kids Are All Right,dy,6.5,34705850,2010-07-09 00:00:00
The Kids Are All Right,a,6.5,34705850,2010-07-09 00:00:00
They Live,on,7.1,13008928,1988-11-23 00:00:00
They Live,or,7.1,13008928,1988-11-23 00:00:00
They Live,nce Fiction,7.1,13008928,1988-11-23 00:00:00
They Live,ller,7.1,13008928,1988-11-23 00:00:00
The Great Escape,nture,7.8,11744471,1963-06-20 00:00:00
The Great Escape,a,7.8,11744471,1963-06-20 00:00:00
The Great Escape,ory,7.8,11744471,1963-06-20 00:00:00
The Great Escape,ller,7.8,11744471,1963-06-20 00:00:00
What the #$*! Do We (K)now!?,mentary,5.8,10000000,2004-04-23 00:00:00
The Last Exorcism Part II,or,4.4,15179302,2013-02-28 00:00:00
The Last Exorcism Part II,ller,4.4,15179302,2013-02-28 00:00:00
Boyhood,a,7.5,44349000,2014-06-05 00:00:00
Scoop,dy,6.4,31584901,2006-07-27 00:00:00
Scoop,ery,6.4,31584901,2006-07-27 00:00:00
The Wash,on,5.3,10229331,2001-11-16 00:00:00
The Wash,dy,5.3,10229331,2001-11-16 00:00:00
3 Strikes,on,5.9,9000000,2000-03-01 00:00:00
3 Strikes,dy,5.9,9000000,2000-03-01 00:00:00
3 Strikes,nce,5.9,9000000,2000-03-01 00:00:00
The Cooler,a,6.7,0,2003-01-17 00:00:00
The Cooler,nce,6.7,0,2003-01-17 00:00:00
The Misfits,a,6.8,8200000,1961-01-01 00:00:00
The Misfits,on,6.8,8200000,1961-01-01 00:00:00
The Misfits,nce,6.8,8200000,1961-01-01 00:00:00
The Night Listener,a,5.5,0,2006-02-12 00:00:00
The Night Listener,ller,5.5,0,2006-02-12 00:00:00
The Jerky Boys,dy,4.8,0,1995-02-03 00:00:00
The Jerky Boys,e,4.8,0,1995-02-03 00:00:00
The Orphanage,or,7.1,44000000,2007-08-27 00:00:00
The Orphanage,a,7.1,44000000,2007-08-27 00:00:00
The Orphanage,ller,7.1,44000000,2007-08-27 00:00:00
A Haunted House 2,dy,5.4,0,2014-04-17 00:00:00
A Haunted House 2,or,5.4,0,2014-04-17 00:00:00
The Rules of Attraction,dy,6.3,0,2002-10-11 00:00:00
The Rules of Attraction,a,6.3,0,2002-10-11 00:00:00
The Rules of Attraction,nce,6.3,0,2002-10-11 00:00:00
Topaz,on,6.1,6000000,1969-12-18 00:00:00
Topaz,a,6.1,6000000,1969-12-18 00:00:00
Topaz,ery,6.1,6000000,1969-12-18 00:00:00
Topaz,ller,6.1,6000000,1969-12-18 00:00:00
Let's Go to Prison,dy,5.5,4630045,2006-11-17 00:00:00
Let's Go to Prison,e,5.5,4630045,2006-11-17 00:00:00
Four Rooms,e,6.5,4300000,1995-12-09 00:00:00
Four Rooms,dy,6.5,4300000,1995-12-09 00:00:00
Secretary,dy,6.7,9304609,2002-01-11 00:00:00
Secretary,a,6.7,9304609,2002-01-11 00:00:00
Secretary,nce,6.7,9304609,2002-01-11 00:00:00
The Real Cancun,mentary,3.3,0,2003-04-23 00:00:00
Talk Radio,a,6.7,3468572,1988-12-21 00:00:00
Waiting for Guffman,c,7.3,0,1996-01-31 00:00:00
Waiting for Guffman,dy,7.3,0,1996-01-31 00:00:00
Love Stinks,dy,5.4,0,1999-09-10 00:00:00
Love Stinks,nce,5.4,0,1999-09-10 00:00:00
You Kill Me,dy,6.2,2426851,2007-02-09 00:00:00
You Kill Me,e,6.2,2426851,2007-02-09 00:00:00
You Kill Me,ller,6.2,2426851,2007-02-09 00:00:00
You Kill Me,nce,6.2,2426851,2007-02-09 00:00:00
Thumbsucker,dy,6.1,1919197,2005-01-23 00:00:00
Thumbsucker,a,6.1,1919197,2005-01-23 00:00:00
Red State,or,5.9,1104682,2011-08-19 00:00:00
Red State,on,5.9,1104682,2011-08-19 00:00:00
Red State,ller,5.9,1104682,2011-08-19 00:00:00
Mirrormask,asy,6.6,866999,2005-01-25 00:00:00
Samsara,a,8.0,0,2011-09-16 00:00:00
Samsara,mentary,8.0,0,2011-09-16 00:00:00
The Barbarians,asy,5.1,0,1987-03-01 00:00:00
The Barbarians,nture,5.1,0,1987-03-01 00:00:00
The Art of Getting By,a,6.5,1406224,2011-06-17 00:00:00
The Art of Getting By,nce,6.5,1406224,2011-06-17 00:00:00
Zipper,ller,5.5,0,2015-08-28 00:00:00
Zipper,a,5.5,0,2015-08-28 00:00:00
Poolhall Junkies,dy,6.5,0,2002-06-07 00:00:00
Poolhall Junkies,a,6.5,0,2002-06-07 00:00:00
Poolhall Junkies,ller,6.5,0,2002-06-07 00:00:00
The Loss of Sexual Innocence,a,5.2,0,1999-04-29 00:00:00
Holy Motors,a,6.9,641100,2012-07-02 00:00:00
Holy Motors,asy,6.9,641100,2012-07-02 00:00:00
Joe,a,6.5,2365467,2014-04-11 00:00:00
Shooting Fish,e,7.0,302204,1997-08-22 00:00:00
Shooting Fish,dy,7.0,302204,1997-08-22 00:00:00
Shooting Fish,nce,7.0,302204,1997-08-22 00:00:00
Prison,e,6.7,354704,1988-03-04 00:00:00
Prison,a,6.7,354704,1988-03-04 00:00:00
Prison,or,6.7,354704,1988-03-04 00:00:00
Prison,ller,6.7,354704,1988-03-04 00:00:00
Psycho Beach Party,dy,6.0,0,2000-08-06 00:00:00
The Big Tease,dy,5.8,0,1999-01-01 00:00:00
The Big Tease,ign,5.8,0,1999-01-01 00:00:00
"Guten Tag, Ramón",a,8.1,0,2013-10-18 00:00:00
Trust,e,6.6,120000,2010-09-10 00:00:00
Trust,a,6.6,120000,2010-09-10 00:00:00
Trust,ller,6.6,120000,2010-09-10 00:00:00
An Everlasting Piece,dy,6.0,0,2000-12-22 00:00:00
An Everlasting Piece,e,6.0,0,2000-12-22 00:00:00
Among Giants,dy,4.5,0,1998-06-24 00:00:00
Among Giants,nce,4.5,0,1998-06-24 00:00:00
Adore,a,6.1,318982,2013-04-03 00:00:00
The Velocity of Gary,a,4.2,0,1999-07-16 00:00:00
The Velocity of Gary,nce,4.2,0,1999-07-16 00:00:00
Mondays in the Sun,a,7.1,146402,2002-09-27 00:00:00
Stake Land,a,6.2,33245,2010-09-30 00:00:00
Stake Land,or,6.2,33245,2010-09-30 00:00:00
Stake Land,on,6.2,33245,2010-09-30 00:00:00
Stake Land,ller,6.2,33245,2010-09-30 00:00:00
Stake Land,nce Fiction,6.2,33245,2010-09-30 00:00:00
The Last Time I Committed Suicide,a,6.7,0,1997-06-20 00:00:00
Futuro Beach,a,6.4,0,2014-05-01 00:00:00
Another Happy Day,dy,6.2,355688,2011-11-18 00:00:00
Another Happy Day,a,6.2,355688,2011-11-18 00:00:00
A Lonely Place to Die,nture,6.2,25345000,2011-04-09 00:00:00
A Lonely Place to Die,on,6.2,25345000,2011-04-09 00:00:00
A Lonely Place to Die,ller,6.2,25345000,2011-04-09 00:00:00
A Lonely Place to Die,e,6.2,25345000,2011-04-09 00:00:00
Nothing,dy,5.8,0,2003-09-09 00:00:00
Nothing,asy,5.8,0,2003-09-09 00:00:00
Nothing,nce Fiction,5.8,0,2003-09-09 00:00:00
The Geographer Drank His Globe Away,a,7.3,4037782,2013-07-26 00:00:00
1776,a,7.1,0,1972-11-09 00:00:00
1776,dy,7.1,0,1972-11-09 00:00:00
1776,ory,7.1,0,1972-11-09 00:00:00
1776,c,7.1,0,1972-11-09 00:00:00
Inescapable,ller,5.2,0,2012-09-14 00:00:00
Inescapable,nce,5.2,0,2012-09-14 00:00:00
Hell's Angels,on,6.1,8000000,1930-11-15 00:00:00
Hell's Angels,a,6.1,8000000,1930-11-15 00:00:00
Hell's Angels,ory,6.1,8000000,1930-11-15 00:00:00
Purple Violets,dy,5.7,0,2007-04-30 00:00:00
Purple Violets,a,5.7,0,2007-04-30 00:00:00
Purple Violets,nce,5.7,0,2007-04-30 00:00:00
The Veil,or,4.5,0,2016-04-21 00:00:00
The Loved Ones,or,6.6,0,2009-09-13 00:00:00
The Helpers,or,4.1,0,2012-10-27 00:00:00
How to Fall in Love,dy,5.2,0,2012-07-21 00:00:00
How to Fall in Love,nce,5.2,0,2012-07-21 00:00:00
How to Fall in Love,ovie,5.2,0,2012-07-21 00:00:00
The Perfect Wave,nce,4.4,0,2014-02-28 00:00:00
The Perfect Wave,nture,4.4,0,2014-02-28 00:00:00
The Perfect Wave,a,4.4,0,2014-02-28 00:00:00
A Man for All Seasons,a,7.5,28350000,1966-12-12 00:00:00
A Man for All Seasons,ory,7.5,28350000,1966-12-12 00:00:00
Network,a,7.7,23689877,1976-11-01 00:00:00
Gone with the Wind,a,7.7,400176459,1939-12-15 00:00:00
Gone with the Wind,nce,7.7,400176459,1939-12-15 00:00:00
Desert Dancer,a,6.5,0,2014-07-03 00:00:00
Major Dundee,ern,6.2,14873,1965-04-07 00:00:00
Annie Get Your Gun,on,7.3,8000000,1950-05-17 00:00:00
Annie Get Your Gun,dy,7.3,8000000,1950-05-17 00:00:00
Annie Get Your Gun,c,7.3,8000000,1950-05-17 00:00:00
Annie Get Your Gun,nce,7.3,8000000,1950-05-17 00:00:00
Annie Get Your Gun,ern,7.3,8000000,1950-05-17 00:00:00
Four Lions,dy,7.0,4270000,2010-05-07 00:00:00
Four Lions,e,7.0,4270000,2010-05-07 00:00:00
Four Lions,a,7.0,4270000,2010-05-07 00:00:00
The House of Sand,a,6.7,0,2005-05-13 00:00:00
Defendor,a,6.5,44462,2009-09-12 00:00:00
Defendor,on,6.5,44462,2009-09-12 00:00:00
Defendor,dy,6.5,44462,2009-09-12 00:00:00
Defendor,e,6.5,44462,2009-09-12 00:00:00
The Pirate,c,6.6,2956000,1948-06-11 00:00:00
The Pirate,nce,6.6,2956000,1948-06-11 00:00:00
The Good Heart,a,6.0,0,2009-09-11 00:00:00
The Good Heart,dy,6.0,0,2009-09-11 00:00:00
The Good Heart,nce,6.0,0,2009-09-11 00:00:00
The History Boys,dy,6.6,13401952,2006-10-02 00:00:00
The History Boys,a,6.6,13401952,2006-10-02 00:00:00
Midnight Cowboy,a,7.4,44785053,1969-05-25 00:00:00
The Full Monty,dy,6.8,257850122,1997-08-13 00:00:00
Airplane!,dy,7.1,83453539,1980-07-02 00:00:00
Chain of Command,ller,5.3,0,2015-08-30 00:00:00
Chain of Command,nture,5.3,0,2015-08-30 00:00:00
Chain of Command,on,5.3,0,2015-08-30 00:00:00
Friday,dy,7.0,28215918,1995-04-26 00:00:00
Menace II Society,a,7.2,27900000,1993-05-26 00:00:00
Menace II Society,on,7.2,27900000,1993-05-26 00:00:00
Menace II Society,e,7.2,27900000,1993-05-26 00:00:00
Creepshow 2,or,5.9,14000000,1987-05-01 00:00:00
The Ballad of Cable Hogue,on,6.9,5000000,1970-05-13 00:00:00
The Ballad of Cable Hogue,dy,6.9,5000000,1970-05-13 00:00:00
The Ballad of Cable Hogue,ern,6.9,5000000,1970-05-13 00:00:00
In Cold Blood,e,7.4,13007551,1967-12-14 00:00:00
In Cold Blood,a,7.4,13007551,1967-12-14 00:00:00
The Nun's Story,a,7.4,12800000,1959-06-18 00:00:00
Harper,on,6.2,12000000,1966-02-23 00:00:00
Harper,a,6.2,12000000,1966-02-23 00:00:00
Harper,ller,6.2,12000000,1966-02-23 00:00:00
Harper,e,6.2,12000000,1966-02-23 00:00:00
Harper,ery,6.2,12000000,1966-02-23 00:00:00
Frenzy,e,7.1,12600000,1972-05-25 00:00:00
Frenzy,a,7.1,12600000,1972-05-25 00:00:00
Frenzy,ery,7.1,12600000,1972-05-25 00:00:00
Frenzy,ller,7.1,12600000,1972-05-25 00:00:00
The Witch,ery,6.3,40423945,2016-02-19 00:00:00
The Witch,or,6.3,40423945,2016-02-19 00:00:00
I Got the Hook Up,on,5.4,0,1998-05-27 00:00:00
I Got the Hook Up,dy,5.4,0,1998-05-27 00:00:00
She's the One,dy,5.7,9482579,1996-08-26 00:00:00
She's the One,nce,5.7,9482579,1996-08-26 00:00:00
Gods and Monsters,a,6.8,6451628,1998-01-21 00:00:00
The Secret in Their Eyes,e,7.8,33965843,2009-08-13 00:00:00
The Secret in Their Eyes,a,7.8,33965843,2009-08-13 00:00:00
The Secret in Their Eyes,ery,7.8,33965843,2009-08-13 00:00:00
The Secret in Their Eyes,nce,7.8,33965843,2009-08-13 00:00:00
Train,or,4.8,0,2008-10-16 00:00:00
Train,ller,4.8,0,2008-10-16 00:00:00
Evil Dead II,or,7.6,5923044,1987-03-13 00:00:00
Evil Dead II,dy,7.6,5923044,1987-03-13 00:00:00
Evil Dead II,asy,7.6,5923044,1987-03-13 00:00:00
Pootie Tang,on,5.4,0,2001-06-29 00:00:00
Pootie Tang,dy,5.4,0,2001-06-29 00:00:00
Sharknado,ovie,3.8,0,2013-07-11 00:00:00
Sharknado,or,3.8,0,2013-07-11 00:00:00
The Other Conquest,a,5.4,0,1999-04-01 00:00:00
The Other Conquest,ign,5.4,0,1999-04-01 00:00:00
Troll Hunter,asy,6.7,4159678,2010-10-29 00:00:00
Troll Hunter,or,6.7,4159678,2010-10-29 00:00:00
Ira & Abby,dy,5.8,0,2006-01-01 00:00:00
Ira & Abby,nce,5.8,0,2006-01-01 00:00:00
Winter Passing,dy,6.7,113783,2006-02-07 00:00:00
Winter Passing,a,6.7,113783,2006-02-07 00:00:00
D.E.B.S.,on,5.6,0,2004-01-21 00:00:00
The Masked Saint,e,2.9,0,2016-01-08 00:00:00
The Masked Saint,on,2.9,0,2016-01-08 00:00:00
The Betrayed,e,5.2,0,2008-09-27 00:00:00
The Betrayed,a,5.2,0,2008-09-27 00:00:00
The Betrayed,ery,5.2,0,2008-09-27 00:00:00
The Betrayed,ller,5.2,0,2008-09-27 00:00:00
Taxman,on,2.0,0,1999-09-16 00:00:00
Taxman,e,2.0,0,1999-09-16 00:00:00
Taxman,dy,2.0,0,1999-09-16 00:00:00
Taxman,ller,2.0,0,1999-09-16 00:00:00
The Secret,a,0.0,0,2016-04-29 00:00:00
2:13,or,4.6,0,2009-04-25 00:00:00
2:13,ller,4.6,0,2009-04-25 00:00:00
2:13,ery,4.6,0,2009-04-25 00:00:00
"Batman: The Dark Knight Returns, Part 2",on,7.9,0,2013-01-18 00:00:00
"Batman: The Dark Knight Returns, Part 2",ation,7.9,0,2013-01-18 00:00:00
Time to Choose,mentary,0.0,0,2015-09-04 00:00:00
In the Name of the King III,on,3.3,0,2013-12-27 00:00:00
In the Name of the King III,nture,3.3,0,2013-12-27 00:00:00
In the Name of the King III,a,3.3,0,2013-12-27 00:00:00
In the Name of the King III,asy,3.3,0,2013-12-27 00:00:00
Wicked Blood,on,5.3,0,2014-03-04 00:00:00
Wicked Blood,a,5.3,0,2014-03-04 00:00:00
Wicked Blood,ller,5.3,0,2014-03-04 00:00:00
Stranded,a,5.0,0,2015-06-05 00:00:00
Lords of London,e,3.6,0,2014-01-06 00:00:00
Lords of London,ery,3.6,0,2014-01-06 00:00:00
Lords of London,ller,3.6,0,2014-01-06 00:00:00
High Anxiety,dy,6.5,31063038,1977-12-25 00:00:00
High Anxiety,c,6.5,31063038,1977-12-25 00:00:00
March of the Penguins,mentary,6.9,127392239,2005-01-26 00:00:00
March of the Penguins,ly,6.9,127392239,2005-01-26 00:00:00
Margin Call,ller,6.7,19504039,2011-09-28 00:00:00
Margin Call,a,6.7,19504039,2011-09-28 00:00:00
August,a,6.2,0,2011-06-09 00:00:00
Choke,dy,6.0,3830137,2008-09-26 00:00:00
Choke,a,6.0,3830137,2008-09-26 00:00:00
Whiplash,a,8.3,13092000,2014-10-10 00:00:00
City of God,a,8.1,30641770,2002-02-05 00:00:00
City of God,e,8.1,30641770,2002-02-05 00:00:00
Human Traffic,dy,6.8,4000000,1999-06-04 00:00:00
Human Traffic,a,6.8,4000000,1999-06-04 00:00:00
To Write Love on Her Arms,a,6.8,0,2015-03-13 00:00:00
To Write Love on Her Arms,c,6.8,0,2015-03-13 00:00:00
The Dead Girl,ery,6.4,0,2006-11-07 00:00:00
The Dead Girl,a,6.4,0,2006-11-07 00:00:00
The Dead Girl,e,6.4,0,2006-11-07 00:00:00
The Dead Girl,ller,6.4,0,2006-11-07 00:00:00
The Hunt,a,7.9,16800000,2012-08-28 00:00:00
A Christmas Story,dy,7.4,19294144,1983-11-18 00:00:00
A Christmas Story,ly,7.4,19294144,1983-11-18 00:00:00
Bella,a,6.7,0,2006-09-09 00:00:00
Bella,nce,6.7,0,2006-09-09 00:00:00
Class of 1984,on,6.2,0,1982-08-20 00:00:00
Class of 1984,a,6.2,0,1982-08-20 00:00:00
Class of 1984,or,6.2,0,1982-08-20 00:00:00
Class of 1984,e,6.2,0,1982-08-20 00:00:00
Class of 1984,ller,6.2,0,1982-08-20 00:00:00
The Opposite Sex,dy,4.1,45000,2014-11-08 00:00:00
Dreaming of Joseph Lees,nce,8.0,7,1999-10-29 00:00:00
Dreaming of Joseph Lees,a,8.0,7,1999-10-29 00:00:00
The Class,a,6.8,28814580,2008-09-24 00:00:00
Rosemary's Baby,or,7.5,33395426,1968-06-12 00:00:00
Rosemary's Baby,a,7.5,33395426,1968-06-12 00:00:00
Rosemary's Baby,ery,7.5,33395426,1968-06-12 00:00:00
The Man Who Shot Liberty Valance,ern,7.4,8000000,1962-04-22 00:00:00
Adam,a,6.9,2277396,2009-07-29 00:00:00
Adam,nce,6.9,2277396,2009-07-29 00:00:00
Maria Full of Grace,a,6.9,0,2004-01-18 00:00:00
Maria Full of Grace,ller,6.9,0,2004-01-18 00:00:00
Maria Full of Grace,e,6.9,0,2004-01-18 00:00:00
Beginners,a,6.8,5332926,2010-09-11 00:00:00
